HarvestTime,BikeID,Battery,BikeIdentifier,BikeTypeName,EBikeProfileID,EBikeStateID,IsEBike,IsMotor,IsSmartLock,LastGPSTime,LastRentalStart,Latitude,Longitude,SpikeID
2023-01-01 01:00:07,54,-12,51,DUB-General,1,2,True,True,False,2022-08-23 14:01:12,2022-08-02 21:58:15,53.377,-6.26977,51
2023-01-01 01:00:07,55,,53,DUB-General,1,2,True,True,False,2022-06-13 01:02:42,2022-07-07 13:19:13,0.0,0.0,53
2023-01-01 01:00:07,58,,56,DUB-General,1,2,True,True,False,2022-07-13 15:12:56,2022-07-13 15:03:18,0.0,0.0,56
2023-01-01 01:00:07,71,,68,DUB-General,1,2,True,True,False,2022-07-07 13:18:13,2022-07-07 13:18:00,0.0,0.0,68
2023-01-01 01:00:07,74,,71,DUB-General,1,1,True,True,False,2022-07-07 13:16:18,2022-07-07 13:16:06,0.0,0.0,71
2023-01-01 01:00:07,75,-12,72,DUB-General,1,5,True,True,False,2022-05-30 07:39:42,2022-05-18 15:38:45,53.3767,-6.26982,72
2023-01-01 01:00:07,76,,73,DUB-General,1,1,True,True,False,2022-07-07 13:15:50,2022-07-07 13:15:36,0.0,0.0,73
2023-01-01 01:00:07,83,87,80,DUB-General,1,2,True,True,False,2022-06-25 09:14:29,2022-07-07 12:42:18,0.0,0.0,80
2023-01-01 01:00:07,88,,86,DUB-General,1,2,True,True,False,2021-02-23 16:27:21,2022-05-12 15:05:22,0.0,0.0,86
2023-01-01 01:00:07,96,,94,DUB-General,1,2,True,True,False,2022-04-01 14:05:34,2022-05-16 09:31:18,0.0,0.0,94
2023-01-01 01:00:07,97,,95,DUB-General,1,2,True,True,False,2021-03-12 09:22:58,2022-04-06 12:56:13,0.0,0.0,95
2023-01-01 01:00:07,102,,100,DUB-General,1,2,True,True,False,2022-07-07 13:13:35,2022-07-07 13:11:18,0.0,0.0,100
2023-01-01 01:00:07,104,-8,104,DUB-General,1,2,True,True,False,2022-07-29 05:33:25,2022-07-30 09:17:09,0.0,0.0,104
2023-01-01 01:00:07,105,,107,DUB-General,1,1,True,True,False,2022-07-11 13:04:15,2022-07-11 13:03:59,0.0,0.0,107
2023-01-01 01:00:07,107,,112,DUB-General,1,2,True,True,False,2021-05-14 11:19:14,2022-05-19 09:26:07,0.0,0.0,112
